movie_id,cast_name,writer,producer,director
75638,"Sigourney Weaver,Robert De Niro,Cillian Murphy,Elizabeth Olsen,Toby Jones,Joely Richardson,Karen David,Craig Roberts,Burn Gorman,Gina Bramhill,Jan Cornet,Leonardo Sbaraglia,Garrick Hagon,Jeany Spark,Eloise Webb,Mitchell Mullen,Josette Simon,Jesse Bostick",,,
8363,"Jonah Hill,Michael Cera,Bill Hader,Seth Rogen,Martha MacIsaac,Emma Stone,Aviva,Joe Lo Truglio,Kevin Corrigan,Clement Blake,Erica Vittina Phillips,Joe Nunez,Dave Franco,Scott Gerbacia,Laura Seay,Roger Iwami,Clint Mabry,Stacy Edwards,Mark Rogen,Charlie Hartsock,Donna Hardy,Charley Rossman,Carla Gallo,Ben Best,Jody Hill,Kevin Breznahan,David Krumholtz,Mousa Kraish,Nicholas Jasenovec,Martin Starr,Keith Loneker,Matthew McKane,Lauren Miller,Peter Salett,Rakefet Abergel,Brooke Dillman,Michael Naughton,Steve Bannos,Casey Margolis,Laura Marano,Matthew Bass,Aurora Snow,Jenna Haze,Ted Haigh,Michael Fennessey,Brian Huskey,Clark Duke,Stephen Borrello IV,Naathan Phan,Cortney Palm","Seth Rogen,Evan Goldberg","Judd Apatow,Shauna Robertson",Greg Mottola
15670,"Tyler Perry,Derek Luke,Keshia Knight Pulliam,Whoopi Goldberg,Ion Overman,Viola Davis,Vanessa Ferlito,David Mann,Tamela Mann,RonReaco Lee,Phil McGraw,Bobbi Baker,Tony Harris",Tyler Perry,Tyler Perry,Tyler Perry
290555,"Jason Momoa,Lucas Till,Stephen McHattie,Merritt Patterson,Melanie Scrofano,Kaitlyn Wong",,,David Hayter
8328,"Briana Evigan,Robert Hoffman,Will Kemp,Cassie Ventura,Adam G. Sevani,Danielle Polanco,Telisha Shaw,Black Thomas,Mari Koda,Harry Shum Jr.,Kate Lacey,Channing Tatum",,"Patrick Wachsberger,Erik Feig,Adam Shankman,Jennifer Gibgot",Jon M. Chu
10982,"Anne Hathaway,Glenn Close,Jim Belushi,Patrick Warburton,Anthony Anderson,David Ogden Stiers,Xzibit,Chazz Palminteri,Andy Dick,Cory Edwards,Benjy Gaither,Ken Marino,Tom Kenny,Preston Stutzman,Tony Leech",,"David Lovegren,Maurice Kanbar,Sue Bea Montgomery,Preston Stutzman","Cory Edwards,Todd Edwards,Tony Leech"
205,"Don Cheadle,Sophie Okonedo,Nick Nolte,Fana Mokoena,Joaquin Phoenix,Jean Reno,Desmond Dube,Ofentse Modiselle,Mathabo Pieterson,Tony Kgoroge,Lebo Mashile,Antonio David Lyons,Leleti Khumalo,Neil McCarthy,Jeremiah Ndlovu,Mosa Kaiser,Lennox Mathabathe,Mothusi Magano,Simo Mogwaza,Cara Seymour,Roberto Citran,Mduduzi Mabaso,Harriet Lenabe,Xolani Mali,Rosie Motene",,"Nicholas Meyer,Terry George,Izidore Codron,A. Kitman Ho",Terry George
1620,"Timothy Olyphant,Dougray Scott,Olga Kurylenko,Robert Knepper,Ulrich Thomsen,Henry Ian Cusick,Michael Offei,Christian Erickson,Eriq Ebouaney,Joe Sheridan,James Faulkner",,"Charles Gordon,Adrian Askarieh,Daniel Alter",Xavier Gens
175541,"Forest Whitaker,Angela Bassett,Jennifer Hudson,Tyrese Gibson,Jacob Latimore,Mary J. Blige,Nas",,"Trudie Styler,T.D. Jakes",Kasi Lemmons
241254,"Bruce Willis,Jason Patric,John Cusack,Jessica Lowndes,Gia Mantegna,Rain,Don Harvey,Jesse Pruett,Didi Costine,Bonnie Somerville,Tim Fields,Andrea Burns,Jim Bennett,Johnathon Schaech,Tyler Jon Olson,Jonathan Carkeek,Jay Oringer,Tara Holt,Andrew Wert,Danielle Phelan,David Gordon,Martin Blencowe,Courtney B Turk,Natalie Light",,"George Furla,Randall Emmett,Fred Song",Brian A Miller
31932,"Matt Dillon,James Caan,Natascha McElhone,Rose Byrne,Shawn Andrews,Christopher Curry,Pok Panhavicyetr",,,Matt Dillon
1933,"Nicole Kidman,Christopher Eccleston,Alakina Mann,James Bentley,Eric Sykes,Elaine Cassidy,Keith Allen,Michelle Fairley,Alexander Vince,Gordon Reid,Fionnula Flanagan",,"Fernando Bovaira,Sunmin Park",
679,"Sigourney Weaver,Michael Biehn,James Remar,Paul Reiser,Lance Henriksen,Carrie Henn,Bill Paxton,William Hope,Jenette Goldstein,Al Matthews,Mark Rolston,Ricco Ross,Colette Hiller,Daniel Kash,Cynthia Dale Scott,Tip Tipping,Trevor Steedman,Paul Maxwell,Carl Toop,Valerie Colgan,Alan Polonsky,Alibe Parsons,Blain Fairman,Barbara Coles,Eddie Powell,Jay Benedict",,Gale Anne Hurd,James Cameron
11113,"Audrey Hepburn,Rex Harrison,Stanley Holloway,Gladys Cooper,Jeremy Brett,Theodore Bikel,Mona Washbourne,Isobel Elsom,John Holland",,"Jack Warner,James C. Katz",George Cukor
3597,"Jennifer Love Hewitt,Sarah Michelle Gellar,Ryan Phillippe,Freddie Prinze Jr.,Bridgette Wilson,Johnny Galecki,Muse Watson,Anne Heche,Stuart Greer,Dan Albright",,"Erik Feig,Neal H. Moritz,Stokely Chaffin",Jim Gillespie
193893,"Jake Johnson,Damon Wayans Jr.,Nina Dobrev,Rob Riggle,Jon Lajoie,Tom Mardirosian,Natasha Leggero,Rebecca Koon,Joshua Ormond,L. Warren Young,Nelson Bonilla,Brian Oerly,Jeff Chase,Anna Colwell,Alec Rayme,Randall P. Havens,Chas Harvey,Dane Davenport,Chelsea Hayes,Kara Michele Wilder,Briana Venskus,Jwaundace Candece,Sam Medina,Americus Abesamis,Wilson Schwarz,Andrew Kochman,Hoke Faser,Ron Caldwell,Ted Huckabee,Jackie Costello,Joy Glover Walters,Daniel Parvis,Justin Miles,Michael Scialabba,Matt Mangum,Desmond Phillips,Corey James Wright,Rebecca Galarza,Katie Deal,Ryan Girard,Jamie Moore,Jamie Renell,Michael McCormick,Adam Rosenberg,Elliott Dixon,Brittany Susko,Jennifer Allison Chavez,Caroline Kiger,Rose Locke,Courtney Patterson,Marc Farley,Patricia Taylor,Patricia French,Matthew Wiese,Bob Jennings,Jessica Luza,Jason Pendergraft,Patch Darragh,Bill Pankow,Michael Flores,Antwan Mills,Jennifer Stearns,Sal Verena,Mary Jo Catlett,Colin Dennard,Damon Sementilli,Chen Tang,Vickie Eng,Angela Kerecz",,"Simon Kinberg,Luke Greenfield,Aditya Sood",Luke Greenfield
9675,"Paul Giamatti,Thomas Haden Church,Virginia Madsen,Sandra Oh,Marylouise Burke,Jessica Hecht,Missy Doty,Alysia Reiner,Shake Tukhmanyan,Shaun Duke,Robert Covarrubias,Patrick Gallagher,Stephanie Faracy,Joe Marinelli,M.C. Gainey,Peter Dennis,Lacey Rae,Natalie Carter",,"Michael London,George Parra",Alexander Payne
9988,"Erik Stolhanske,Jay Chandrasekhar,Steve Lemme,Paul Soter,M.C. Gainey,Cloris Leachman,Allan Graf,Kevin Heffernan,Cameron Scher,Chris Moss,Bjorn Johnson,Nat Faxon,Jessica Williams,Aaron Hendry,Donald Sutherland,Marya Beauvais,Pab Schwendimann,Blanchard Ryan,Philippe Brenninkmeyer,Steven Michael Quezada,Owain Yeoman,Tom Tate,Collin Thornton,Ivan Brutsche,Amber Hay",,"Bill Gerber,Richard Perello,Artist W. Robinson",Jay Chandrasekhar
948,"Donald Pleasence,Jamie Lee Curtis,P.J. Soles,Nancy Kyes,Nick Castle,Tony Moran,Will Sandin,Charles Cyphers,Kyle Richards,Brian Andrews,John Michael Graham,Sandy Johnson,Nancy Stephens,Arthur Malet,Mickey Yablans,Brent Le Page,Adam Hollander,Robert Phalen,David Kyle,Peter Griffith,Barry Bernardi,John Carpenter,Darla Rae,Gwen Van Dam",,Debra Hill,John Carpenter
21765,"Molly Shannon,Liam Aiken,Matthew Broderick,Donald Faison,Cheech Marin,Brittany Murphy,Vanessa Redgrave,Carl Reiner,Delta Burke,Kevin Nealon,Hunter Elliott,Mikhael Speidel","John Robert Hoffman,Zeke Richardson","Lisa Henson,Kristine Belson",John Robert Hoffman
146304,"Terrence Howard,Harold Perrineau,Morris Chestnut,Sanaa Lathan,Taye Diggs,Regina Hall,Nia Long,Monica Calhoun,Melissa De Sousa,John Michael Higgins,Eddie Cibrian,Millie Davis",Malcolm D. Lee,"Sean Daniel,Malcolm D. Lee",Malcolm D. Lee
7516,"Ryan Reynolds,Ray Liotta,Joseph Ruskin,Alex Rocco,Wayne Newton,Jeremy Piven,Ben Affleck,Martin Henderson,Common,Christopher Michael Holley,Mike Falkow,Joe Drago,Jeff Habberstad,Peter Berg,Matthew Fox,Alicia Keys,Tommy Flanagan,Kevin Durand,Chris Pine,Joel Edgerton,Taraji P. Henson,George Fisher,Nestor Carbonell,Maury Sterling,Curtis Armstrong,Vladimir Kulich,David Proval,Jason Bateman,Lorna Scott",Joe Carnahan,"Tim Bevan,Eric Fellner",Joe Carnahan
41439,"Tobin Bell,Costas Mandylor,Betsy Russell,Cary Elwes,Sean Patrick Flanery,Gina Holden,Tanedra Howard,Greg Bryk,Chad Donella,Chester Bennington",,"Mark Burg,Oren Koules",Kevin Greutert
2752,"Josh Hartnett,Shannyn Sossamon,Adam Trese,Emmanuelle Vaugier,Barry Newman,Mary Gross,Paulo Costanzo,Maggie Gyllenhaal,Michael C. Maronna,Vinessa Shaw,Griffin Dunne,Monet Mazur",Rob Perez,"Tim Bevan,Michael London",Michael Lehmann
9429,"Will Ferrell,Chris Kattan,Jennifer Coolidge,Michael Clarke Duncan,Eva Mendes,Richard Grieco,Loni Anderson,Dan Hedaya,Molly Shannon,Dwayne Hickman,Lochlyn Munro,Chazz Palminteri,Raquel Gardner,Colin Quinn,Colin Quinn",,Amy Heckerling,John Fortenberry
38117,"Alex Pettyfer,Vanessa Hudgens,Lisa Gay Hamilton,Neil Patrick Harris,Dakota Johnson,Erik Knudsen,Peter Krause,David Francis,Gio Perez,Karl Graboshas,Jonathan Dubsky,Miguel Mendoza,Roc LaFortune,Steve Godin,Justin Bradley,Julie Dretzin,Mia Doran,Devin Mroz,Cristina Franco",Daniel Barnz,,Daniel Barnz
9792,"Aaron Stanford,Kathleen Quinlan,Vinessa Shaw,Emilie de Ravin,Dan Byrd,Tom Bower,Billy Drago,Robert Joy,Ted Levine,Desmond Askew,Ezra Buzzington,Michael Bailey Smith,Laura Ortiz,Gregory Nicotero,Maisie Camilleri Preziosi",,"Wes Craven,Marianne Maddalena,Peter Locke,Samy Layani",Alexandre Aja
13778,"David Spade,Mary McCormack,Craig Bierko,Scott Terra,Jenna Boyd,John Farley,Bobby Slayton,Michael Buffer,Fred Wolf,Alyssa Milano,Emmanuel Lewis,Joey Diaz,Kevin Grevioux,Brian Clark,Leif Garrett,Emily Harrison,Nancy Pimental,Alan Blumenfeld,Jon Lovitz,Sasha Mitchell,M. Blair Breard,Tom Arnold,Kathleen Randazzo,Peggy Mannix,Corey Feldman,Danny Bonaduce,Dustin Diamond,Rachel Dratch,Rob Reiner,Spencer Garrett,Hal Sparks,Rob Elk,Retta,Ian Gomez,Doris Roberts,Dick Van Patten,Nicholas Schwerin,Michelle Ruben,Edie McClurg,John Kirk,Alexander D. Slanger,Oliver Kindred,Brandon de Paul,Evan Lee Dahl,Wyatt Smith,Colin Ryan,Christopher Johnson,Sergei Virovlianski,Jake Chapman,Ambyr Childers,Valerie Perrine,Ashley Edner,Kevin Farley,Miko C. Brando,Mindy Burbano,Jann Carl,Lindsey Dann,Lisa Joyner,Erin Murphy,Meghan Faye Gallagher,Willie Aames,Fred Berry,Todd Bridges,Gary Coleman,Jeff Conaway,Corey Haim,Tony Dow,Florence Henderson,Christopher Knights,Barry Livingston,Mike Lookinland,Maureen McCormick,Eddie Mekka,Jeremy Miller,Erin Moran,Haywood Nelson,Jay North,Ron Palillo,Butch Patrick,Jonathan Loughran,Peter Dante,Paul Petersen,Adam Rich,Rodney Allen Rippy,Marion Ross,Ernest Lee Thomas,Charlene Tilton,Michael McDonald",,"Adam Sandler,Jack Giarraputo,M. Blair Breard,Tom McNulty",Sam Weisman
228203,"Kevin Costner,Ramiro Rodriguez,Carlos Pratts,Johnny Ortiz,Rafael Martinez,Hector Duran,Sergio Avelar,Michael Aguero,Diana Maria Riva,Omar Leyva,Valente Rodriguez,Danny Mora,Maria Bello,Morgan Saylor,Elsie Fisher,Martha Higareda,Ben Bray,Vanessa Martinez,Adriana Diaz Chapa,Rigo Sanchez,Chris Ellis Jr.,Eloy Casados,Josh Clark,Chelsea Rendon,Daniel Moncada,Ashley Bravo,Chad Mountain,J. Downing,Brian Connors,Alex MacNicoll,Vincent Martella,Michael Tong,Baxter Frick,Regi Davis,Juana Flores,Connor Weil,Tyler Sellers,Anthony Renaud,Brian Hayes Currie,Sarah Benoit,Isabelle Ortega,Jorge Luis Padilla,Salvador Velez,Isaiah Gonzales,Catherine Toribio,Rosa Ochoa,Rebecca Silva,John Funk,Jeffrey Sheller,Mariachi Sol de Mexico,Alfredo Lopez,Jackie Di Crystal,Mariann Gavelo",,"Mark Ciardi,Gordon Gray",Niki Caro
41382,"Shad Moss,Brandon T. Jackson,Naturi Naughton,Loretta Devine,Teairra Mari,Ice Cube,Keith David,Terry Crews,Mike Epps,Charlie Murphy,Bill Bellamy,Gbenga Akinnagbe,Vince Green,Malieek Straughter,Leslie Jones,Chris Williams,Stacie Davis,Danielle Lewis",,,Erik White
13960,"T.I.,Evan Ross,Jackie Long,Lauren London,Albert Daniels,Big Boi,Jason Weaver,Keith David,Tasha Smith,Khadijah Haqq,Malika Haqq,April Clark,Buffie Carruth",Tina Gordon Chism,Will Smith,Christian Robinson
114150,"Anna Kendrick,Skylar Astin,Brittany Snow,Anna Camp,Rebel Wilson,Ben Platt,Adam Devine,Alexis Knapp,Ester Dean,Hana Mae Lee,Elizabeth Banks,John Michael Higgins,John Benjamin Hickey,Freddie Stroma,Kelley Jakle,Wanetah Walmsley,Shelley Regner,Caroline Fourmy,Nicole Lovince,Utkarsh Ambudkar,Michael Viruet,David Del Rio,Jinhee Joung,Jacob Wysocki,Jawan Harris,Richard Kohnke,Scott Shilstone,Drew Battles,Katrina Despain,Cameron Deane Stewart,Kether Donohue,Karen Gonzales,Lauren Gros,Alex Biglane,Michael Alexander,Tyler Forrest,Joe Lo Truglio,Har Mar Superstar,Jason Jones,Donald Faison,Jabari Thomas,Judd Lormand,Steven Bailey,Michael Anaya,Gregory Gorenc,Brian Silver,Wes Lagarde,Jonathan Brannan,Donald Watkins,Jessica Jain,Nate Howard,Ben Haist,Rose Davis,Chiara Pittman,Emilia Graves,Emily Rodriguez,Sawyer McLeod,Chase Cooksey,Adam Gilbert,Megan Dupre,Monika Guiberteau,Jessica Poumaroux,Jackie Tuttle,Elizabeth Chance,Margo Melancon,Brooke Fontenot,Maya Estephanos,Brian Mason,Xavier Joe Wilcher,Julia Friedman,Esther Long,Aakomon Jones,Sora Connor,Elise Wilson,Sean Bankhead,Matthew Laraway,Madison Benson,Kenneth Tipton,Jeremy Strong,Dylan Cheek,Naeemah McCowan,Allison Sahonic,Codie L. Wiggins,Kelly Snow,Nathan Swedberg,Matthew Savarese,Sanford Williams,Charles Miller,Sean McDonald,Nicholas Cafero,Alexander Fabian,Paul Ruess,Samuel Brennan,Thaddeus Potter,Jacob Mainwaring,Alexander Sneider,William Laverack,Renaldo McClinton,Richard Coleman,Margaret Osburn,Dan Iwrey,Ali Bloomston,Shawn Barry,Alexandra Weinroth,Ciera Dawn Washington,Felipe Fuentes,Glen Aucoin,Deke Sharon,Ed Boyer,Brandon Kitchel,Jasper Randall,Jeff Lewis,Laura Dickinson,Candice Helfand,Windy Wagner,Jessica Rotter,Kari Kimmel,Kala Balch,Emily Benford,Brock Kelly,Brittney Alger,C.J. Perry",,"Elizabeth Banks,Paul Brooks,Max Handelman",Jason Moore
26602,"Freddie Prinze Jr.,Jessica Biel,Fred Ward,Matthew Lillard,Brian Dennehy,Jason Gedrick,Brittany Murphy,Bruce Davison,Marc Blucas",Kevin Falls,,Mike Tollin
10223,"Bill Paxton,Bridget Fonda,Billy Bob Thornton,Brent Briscoe,Chelcie Ross,Gary Cole,Becky Ann Baker,Tom Carey,Jack Walsh",,"Gary Levinsohn,James Jacks",Sam Raimi
16028,"Laura Regan,Marc Blucas,Ethan Embry,Jon Abrahams,Desiree Zurowski,Alexander Gould,Mark Hildreth,Jonathan Cherry,Jessica Amlee,Jay Brazeau,L. Harvey Gold,David Abbott,Jodelle Ferland,Colin Foo",Brendan Hood,"Scott Kroopf,Tom Engelman",Robert Harmon
15639,"Larry the Cable Guy,Iris Bahr,Tony Hale,David Koechner,Brooke Dillman,Joanna Cassidy,Megyn Price,Tom Hillmann,Kristen Wharton","Jonathan Bernstein,James Greer",,Trent Cooper
16112,"Kevin Clash,Mandy Patinkin,Vanessa Williams,Sonia Manzano,Roscoe Orman,Dave Goelz,Joey Mazzarino,Jerry Nelson,Carmen Osbahr,Martin P. Robinson,David Rudman,Caroll Spinney,Steve Whitmire,Alison Bartlett,Frank Oz,Ruth Buzzi,Emilio Delgado,Loretta Long,Bob McGrath,Drew Allison,Bill Barretta,John Boone,R. Lee Bryan,Lisa Consolo,Jodi Eichelberger,Rowell Gormon,Mary Harrison,Rob Killen,Bruce Lanoil,Bob Lynch,Ed May,Tim Parati,Annie Peterle,Andy Stone,Lisa Sturz,Matt Vogel,Lucky Yates,Fran Brill,Kirk R. Thatcher",,"Alex Rockwell,Marjorie Kalins",Gary Halvorson
26390,"Richard Gere,Don Cheadle,Ethan Hawke,Wesley Snipes,Ellen Barkin,Michael Kenneth Williams,Shannon Kane,Will Patton,Lili Taylor,Wass Stevens,Armando Riesco,Jesse Williams,Hassan Johnson,Jas Anderson,Stella Maeve,Raquel Castro",Michael C. Martin,"John Thompson,Basil Iwanyk,Joe Napolitano,John Langley,Elie Cohn,Kat Samick",Antoine Fuqua
27759,"Charlton Heston,Ava Gardner,David Niven,Burt Kwouk,Flora Robson,John Ireland,Harry Andrews,Leo Genn,Robert Helpmann,Kurt Kasznar,Philippe Leroy,Paul Lukas,Elizabeth Sellars,Massimo Serato,Jacques Sernas,Jerome Thor,Lynne Sue Moon",,"Samuel Bronston,Alan Brown","Nicholas Ray,Guy Green"
109428,"Jane Levy,Shiloh Fernandez,Lou Taylor Pucci,Jessica Lucas,Elizabeth Blackmore,Jim McLarty,Bruce Campbell,Rupert Degas,Bob Dorian,Ellen Sandweiss,Randal Wilson,Phoenix Connolly,Stephen Butterworth,Karl Willetts",,"Sam Raimi,Bruce Campbell,Robert Tapert,Sally Campbell",Fede Alvarez
23049,"Nia Vardalos,Richard Dreyfuss,Alexis Georgoulis,Alistair McGowan,Harland Williams,Rachel Dratch,Caroline Goodall,Ian Ogilvy,Sophie Stuckey,Brian Palermo,Jareb Dauplaise,Simon Gleeson",Mike Reiss,,Donald Petrie
9310,"Hugh Grant,Dennis Quaid,Mandy Moore,Willem Dafoe,Chris Klein,Jennifer Coolidge,Sam Golzari,Marcia Gay Harden,Seth Meyers,John Cho,Judy Greer,Bernard White,Tony Yalda,Noureen DeWulf,Shohreh Aghdashloo,Marley Shelton,Lisa K. Wyatt,Beau Holden,Jay Harik,Adam Busch,Haaz Sleiman,Nicholas Schutt,Lawrence Pressman,Aldis Hodge,Tim Rhoze,Christianne Klein,Chao Li Chi,Andrew Divoff,Perrey Reeves,Carmen Electra,Daniel Weiss,James Gleason,Michael D. Roberts,Kevin R. Kelly,Mike Batayeh,Joshua Wade,Niki J. Crawford,Trey Parker,Samantha Jade Gibbs,John Griffin,Danny Ehrhardt,Sarah Culberson,Kevin Makely,Jeffrey Ross,Bruce Garrick,P.D. Mani,Megan Evanich",,"Paul Weitz,Rodney Liber,Andrew Miano",Paul Weitz
11411,"Christopher Reeve,Margot Kidder,Gene Hackman,Jackie Cooper,Marc McClure,Jon Cryer,Sam Wanamaker,Mariel Hemingway,Mark Pillow,Damian McLawhorn,William Hootkins,Jim Broadbent,Stanley Lebor,Don Fellows,Robert Beatty,Bradley Lavelle,Mac McDonald,Steve Plytas",,"Menahem Golan,Yoram Globus",Sidney J. Furie
16988,"Rutina Wesley,Dwain Murphy,Boyd Banks,Nina Dobrev,Tristan D. Lalla,Shawn Desman",Annemarie Morais,"Brent Barclay,Jennifer Kawaja,Julia Sereny",Ian Iqbal Rashid
7304,"Paul Walker,Cameron Bright,Vera Farmiga,Chazz Palminteri,Karel Roden,Johnny Messner,Alex Neuberger,Michael Cudlitz,Bruce Altman,Elizabeth Mitchell,Arthur J. Nascarella,John Noble,David Warshofsky",Wayne Kramer,"Sammy Lee,Brett Ratner,Michael A. Pierce",Wayne Kramer
24747,"Jim Caviezel,Claire Forlani,Jeremy Northam,Malcolm McDowell,Aidan Quinn,Brett Rice,Connie Ray,Devon Gearhart",,,Rowdy Herrington
58048,"Madonna,Sean Penn,Paul Freeman,Richard Griffiths,Clyde Kusatsu,Philip Sayer,Kay Tong Lim,Sonserai Lee,Victor Wong,Professor Toru Tanaka,Michael Aldridge,Sarah Lam,George She,Won Gam Bor,To Chee Kan","John Kohn,Robert Bentley",,Jim Goddard
1491,"Edward Norton,Jessica Biel,Paul Giamatti,Rufus Sewell,Eddie Marsan,Jake Wood,Eleanor Tomlinson,Karl Johnson,Vincent Franklin,Nicholas Blane,Philip McGough,Erich Redman,Michael Carter,Tom Fisher,Andreas Grothusen,Brian Caspe,Ellen Savaria,Vitezslav Bouchner,Richard Rowlands,Robert Russell,Noel Le Bon,David Fellowes,Vladimir Kulhavy,Duke Faeger,Brendan Gunn,Ryan James,Petr Meissel,Jeff Smith,James Babson",,"Bob Yari,Brian Koppelman,David Levien,Cathy Schulman,Michael London",Neil Burger
2989,"Tippi Hedren,Melanie Griffith,Jerry Marshall,Kyalo Mativo,Rick Glassey,Steve Miller,Noel Marshall,John Marshall,Zakes Mokae",Noel Marshall,"Tippi Hedren,Noel Marshall,Robert Gottschalk",Noel Marshall
10629,"Cate Blanchett,Gerard McSorley,Brenda Fricker,Don Wycherley,Barry Barnes,Paul Ronan,Emmet Bergin,Charlotte Bradley,Mark Lambert,Garrett Keogh,Maria McDermottroe,Paudge Behan,Joe Hanley,David Murray,Karl Shiels,Barry McEvoy,Gina Costigan,Alan Devine,Colin Farrell,Gabrielle Reidy,Paul Roe,David Herlihy,Darragh Kelly,Laurence Kinlan,Ned Dennehy",,Jerry Bruckheimer,Joel Schumacher
255343,"Benicio del Toro,Josh Hutcherson,Brady Corbet,Claudia Traisac,Carlos Bardem,Ana Girardot,Tenoch Huerta,Frank Spano",,Dimitri Rassam,Andrea Di Stefano
4723,"Dwayne Johnson,Seann William Scott,Sarah Michelle Gellar,Mandy Moore,Will Sasso,Jon Lovitz,Beth Grant,Jill Ritchie,Justin Timberlake,Bai Ling,Lisa K. Wyatt,Curtis Armstrong,Todd Berger,Rebekah Del Rio,Nora Dunn,Christopher Lambert,John Larroquette,Janeane Garofalo,Abbey DiGregorio,Cheri Oteri,Amy Poehler,Miranda Richardson,Wallace Shawn,Sab Shimono,Kevin Smith,Robert Benz,Joe Campana,Chris Andrew Ciulla,Aaron Dillar,Shari Dunn,Michele Durrett,Jon Falcone,Jaret Gardiner,Wood Harris,Shannon Lee Holmes,Katherine Kendall,Jinah Kim,Gianna Luchini,Mike Nielsen,Holmes Osborne,Lou Taylor Pucci,Kevin Robertson,Zelda Rubinstein,Philip Sternberg,Sarah Christine Smith,Nicole Sciacca,Aliane Baquerot,Becca Sweitzer,Chi Johnson,Jenna Stewart,Rachael Markarian,Marcy McCusker,Dave Carlin,Katarina Hyde,Sharon Jordan,Sean LoGrasso,Paulah May,Matt McColm,Philip Roosevelt,Eli Roth,Gary Sievers",,"Sean McKittrick,Bo Hyde,Kendall Morgan,Matthew Rhodes",Richard Kelly
10800,"Vincent Lindon,Patrick Timsit,Philippe Nahon,Amanda Lear,Marie Drion,Jeremy Prevost,John DiMaggio,Elias Eliot,Jess Harnell,Nick Jameson,Mary Mouser,Rob Paulsen,Forest Whitaker,Dave Wittenberg",,"Tilo Seiffert,Philippe Delarue","Guillaume Ivernel,Arthur Qwak"
25763,"George Peppard,Dominique Sanda,Paul Winfield,Jackie Earle Haley,Kip Niven,Robert Donner,Seamon Glass,Trent Dolan,Mark L. Taylor,Bob Hackman,Erik Cord,Terence Locke,Marcia Holley,Roger Creed,Murray Hamilton,James R. Parkes",,"Paul Maslansky,Jerome M. Zeitman",Jack Smight
79694,"Ashley Greene,Sebastian Stan,Tom Felton,Julianna Guill,Luke Pasqualino,Rick Gomez,Anna Clark,Melissa Goldberg,Meena Serendib,Suzanne Ford,Tim Williams",Todd Lincoln ,Alex Heineman,Todd Lincoln 
4032,"Anna Chlumsky,Macaulay Culkin,Dan Aykroyd,Jamie Lee Curtis,Richard Masur,Griffin Dunne,Peter Michael Goetz,Lara Steinick,Anny Nelsen",,"Brian Grazer,Hannah Gold",Howard Zieff
18615,"Nicole Kidman,Robert Downey Jr.,Ty Burrell,Harris Yulin,Jane Alexander,Emmy Clarke,Genevieve McCarthy,Boris McGiver,Marceline Hugot,Mary Duffy,Emily Bergl,Gwendolyn Bucci,Christina Rouner,Matt Servitto",,"Bonnie Timmermann,Laura Bickford,Andrew Fierberg",Steven Shainberg
10673,"Charlie Sheen,Michael Douglas,Martin Sheen,Daryl Hannah,John C. McGinley,Hal Holbrook,Sean Young,Terence Stamp,James Spader,Chuck Pfeiffer,Lauren Tom,Tamara Tunie,Franklin Cover,James Karen,Saul Rubinek,Leslie Lyles,Faith Geer,Frank Adonis,John Capodice,Suzen Murakoshi,Dani Klein,Francois Giroday,Paul Guilfoyle,Monique van Vooren,Sylvia Miles,Annie McEnroe,Josh Mostel,Ann Talman,Lisa Zebro,Rocco Ancarola,Martin Sherman,Derek Keir,Andrea Thompson,George Blumenthal,George Vlachos,Liliane Montevecchi,Ronald von Klaussen,Pirie MacDonald,Thomas Anderson,Cecilia Peck,Jack Pruett,Ronald Yamamoto,Yanni Sfinias,Grant Shaud,Carol Schneider,Sean Stone,Astrid De Richemonte,Adelle Lutz,Christopher Burge,Richard Feigen,James Rosenquist,John Galateo,Richard Dysart,Marlena Bielinska,William G. Knight,Jean De Baer,Bruce Daniel Diker,Jeff Beck,Diego Del Vayo,Millie Perkins,Pat Skipper,John Deyle,Michael A. Raymond,Eugene Dumaresq,Lefty Lewis,Mike Rutigliano,Heather Evans,Ken Lipper,Donnie Kehr,Elise Richmond,David Logan,Paul Kawecki,Dickson Shaw,Patrick Weathers,Jill Dalton,Allan Salkin,Oliver Stone,Michael C. Mahon,Jeff Rector,Pamela Riley,Jon Wool,James Bulleit,Alexandra Neil,Sam Ingraffia,Anna Levine,Byron Utley,J. Adam Glover,David Hummel,Erville Light,Kevin Michael Moran,Chris Nelson Norris,Bill Phillips,Helen Proimos,Ron Turek","Oliver Stone,Stanley Weiser",Edward R. Pressman,Oliver Stone
